,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
4602,118,3,2,0,8898,False,2018.0,True,False,False,True,False,False,False,True,14,False,False,False,True
4608,190,4,3,0,4105,False,1973.0,True,False,False,False,False,False,False,True,14,True,False,False,False
4612,64,1,1,0,5781,False,1968.0,True,False,False,False,False,False,False,False,14,True,False,False,False
4618,112,2,2,0,3527,False,2006.0,True,False,True,True,False,True,False,True,14,False,False,False,True
4620,95,3,1,0,3895,True,1959.0,True,False,False,False,True,False,False,False,14,True,False,False,False
4627,202,4,3,0,3218,True,1972.0,True,False,False,True,False,False,False,True,14,True,False,False,False
4628,104,3,2,0,4221,False,2002.0,True,False,False,False,False,True,False,True,14,True,False,False,False
4630,266,4,3,0,4395,False,1964.0,True,False,False,True,False,True,True,False,14,True,False,False,False
4631,159,4,3,0,4087,True,1968.0,True,False,False,True,True,True,False,False,14,True,False,False,False
4632,143,3,2,0,4860,False,1956.0,True,False,False,False,False,True,False,False,14,True,False,False,False
4633,177,3,3,0,5141,False,2018.0,True,False,False,True,False,False,False,True,14,True,False,False,False
4637,54,3,1,0,2500,False,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4638,120,4,2,0,2332,False,1993.0,True,False,False,True,False,False,True,True,13,True,False,False,False
4639,58,1,1,0,1983,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4640,95,2,2,0,2368,False,2000.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4644,110,3,2,0,1409,False,1985.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4645,60,2,1,0,2117,False,1958.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4647,123,4,2,0,2195,False,1995.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4648,150,3,2,3,1400,False,1983.0,False,False,False,True,True,False,False,False,13,False,False,True,False
4649,95,3,2,0,2463,False,1994.0,True,False,False,False,False,False,True,True,13,True,False,False,False
4656,61,2,1,0,3508,False,1991.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4657,152,3,2,0,1309,False,1988.0,True,False,False,False,True,True,False,True,13,True,False,False,False
4660,75,2,1,0,2653,False,2003.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4666,118,1,1,0,1941,False,1991.0,True,False,False,False,False,False,False,True,13,True,False,False,False
4667,73,2,1,0,3089,False,1995.0,True,False,False,False,False,False,False,True,13,True,False,False,False
4668,143,5,2,0,1748,False,1986.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4669,72,3,1,0,1804,False,1965.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4670,49,1,1,0,2653,False,2005.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4672,63,2,1,0,1984,False,1970.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4673,95,2,2,0,2421,False,2000.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4677,90,3,2,0,2833,False,2006.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4679,82,2,1,0,1829,False,1988.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4681,76,2,2,0,1434,False,1992.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4682,75,2,2,0,1980,False,2000.0,True,False,False,True,True,False,False,False,13,True,False,False,False
4684,48,2,1,0,1854,False,1957.0,True,False,False,True,True,False,False,False,13,True,False,False,False
4685,87,3,2,0,1598,False,1980.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4686,134,4,2,0,1082,False,1984.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4687,83,2,1,0,1928,False,1988.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4688,65,3,1,0,2108,False,1980.0,True,False,False,True,True,True,False,False,13,True,False,False,False
4689,65,3,1,0,2077,False,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4691,109,3,2,0,2339,False,1988.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4692,94,3,2,0,1489,False,1984.0,True,False,False,True,True,False,False,False,13,True,False,False,False
4694,104,2,1,0,1808,False,1977.0,True,False,False,True,True,True,False,False,13,False,True,False,False
4696,120,3,3,0,1542,False,1986.0,True,False,False,True,False,True,True,False,13,False,True,False,False
4697,35,1,1,0,2457,False,1964.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4699,57,2,1,0,2018,False,1962.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4702,65,2,1,0,2975,False,2003.0,True,False,False,True,False,False,False,False,13,False,False,False,True
4703,113,3,2,0,2611,False,2006.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4705,62,2,1,0,2903,False,2006.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4707,72,3,1,0,1528,False,1979.0,True,False,False,True,True,False,False,False,13,True,False,False,False
4710,71,2,1,0,1901,False,1982.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4711,73,2,1,0,1685,False,1960.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4713,93,3,2,0,2366,False,1994.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4716,86,3,1,0,1320,False,1981.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4718,56,1,1,0,2750,False,2009.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4727,60,2,1,0,2083,False,1965.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4732,49,1,1,0,2602,False,1987.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4745,63,3,1,0,2302,False,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4747,55,1,1,0,2855,False,2006.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4748,30,1,1,0,2333,True,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4749,60,3,1,0,2083,True,1963.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4750,50,3,1,0,2000,False,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4751,100,3,1,0,1590,False,1981.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4754,65,2,1,0,1769,False,1964.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4757,46,1,1,0,2304,True,1955.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4758,62,2,1,0,1774,True,1958.0,False,False,False,False,False,False,False,False,13,False,False,True,False
4759,62,1,1,0,2306,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4760,54,1,1,0,2222,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4761,62,1,1,0,2339,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4762,55,1,1,0,2273,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4763,58,1,1,0,2241,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4764,62,1,1,0,2258,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4765,83,1,1,0,1867,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4769,61,1,1,0,2295,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4770,58,1,1,0,2241,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4771,59,1,1,0,2373,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4772,69,2,1,0,1304,False,1955.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4773,58,1,1,0,2207,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4774,53,1,1,0,2245,False,2009.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4776,63,3,1,0,2143,False,1980.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4777,101,3,1,0,1475,False,1984.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4780,46,2,1,0,2326,False,1959.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4781,76,2,1,0,1579,False,1965.0,True,False,False,True,True,True,False,False,13,True,False,False,False
4782,70,3,1,0,1610,False,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4783,99,4,2,0,1808,False,1986.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4784,128,4,2,0,1719,False,1985.0,True,False,False,True,True,False,False,True,13,True,False,False,False
4785,68,3,1,0,1691,False,1959.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4786,80,2,2,0,1688,False,2006.0,True,False,False,False,False,True,False,False,13,True,False,False,False
4787,147,3,2,0,1762,False,1985.0,True,False,False,True,False,True,True,True,13,True,False,False,False
4788,100,3,2,0,1600,False,1989.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4789,80,3,1,0,1438,False,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4792,116,3,2,0,2672,False,2006.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4793,109,3,1,0,1908,False,1982.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4794,88,2,2,0,2443,False,2019.0,True,False,False,True,False,True,False,False,13,False,True,False,False
4796,50,2,1,0,2100,False,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4797,74,3,1,0,1784,False,1965.0,False,False,False,False,False,False,False,False,13,True,False,False,False
4798,84,4,1,0,1738,True,1958.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4802,120,4,2,0,1792,False,1987.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4803,141,3,2,0,1908,False,2005.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4804,90,3,1,0,2089,False,1970.0,True,False,False,True,True,False,False,False,13,True,False,False,False
4806,93,3,1,0,1710,True,1975.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4809,80,3,1,0,1612,False,1970.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4811,85,3,1,0,1988,False,1975.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4812,64,3,1,0,1589,True,1960.0,True,False,False,True,False,False,True,False,13,True,False,False,False
4814,93,3,2,0,1892,False,2019.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4821,96,3,2,0,1750,False,1986.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4825,65,3,2,0,2277,False,1980.0,True,False,False,True,True,True,False,False,13,True,False,False,False
4826,59,2,1,0,2119,True,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4827,93,2,1,0,1934,False,1997.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4828,90,2,2,0,2767,False,2006.0,True,False,True,False,False,True,True,True,13,True,False,False,False
4831,100,2,2,0,2500,False,2001.0,True,False,False,True,True,False,False,False,13,False,False,False,True
4833,62,3,1,0,1613,True,1962.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4834,125,3,3,0,1920,False,2007.0,True,False,False,True,False,True,False,True,13,False,True,False,False
4835,98,3,2,0,1908,False,2005.0,True,False,False,True,False,True,False,True,13,False,True,False,False
4838,75,2,1,0,2800,False,1997.0,True,False,False,False,False,False,False,True,13,True,False,False,False
4840,111,3,2,0,1604,False,1984.0,True,False,False,True,False,False,False,True,13,True,False,False,False
4843,120,4,2,0,2742,False,1984.0,True,False,False,False,True,True,True,True,13,True,False,False,False
4844,116,2,1,0,2371,False,2003.0,True,False,False,True,False,True,False,True,13,False,False,False,True
4845,110,3,1,0,1727,False,1985.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4846,100,3,2,0,1700,False,1988.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4850,80,3,2,0,1812,False,1989.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4853,98,2,2,0,2031,False,2006.0,True,False,True,False,False,True,False,False,13,True,False,False,False
4857,74,3,1,0,1405,False,1970.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4858,52,1,1,0,2115,False,1994.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4859,80,2,2,0,1962,False,1960.0,True,False,False,False,False,False,False,False,13,False,True,False,False
4860,70,2,2,0,1957,False,1960.0,True,False,False,False,False,False,False,False,13,False,True,False,False
4862,70,3,1,0,1643,True,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4863,68,2,1,0,1441,False,1960.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4864,70,3,1,0,1671,True,1965.0,True,False,False,False,False,False,False,False,13,True,False,False,False
4869,87,3,2,0,1724,False,1978.0,True,False,False,True,False,True,True,False,13,True,False,False,False
4887,74,3,2,0,1108,False,1972.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4888,134,4,2,0,1045,False,1984.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4890,61,2,1,0,2066,False,1964.0,False,False,False,True,False,False,False,False,13,True,False,False,False
4891,95,2,1,0,1231,False,1982.0,True,False,False,True,False,True,False,False,13,True,False,False,False
4893,105,3,2,0,2181,False,1985.0,True,False,False,True,False,True,False,True,13,True,False,False,False
4894,76,3,1,0,1500,True,1970.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4896,80,3,1,0,2874,False,1985.0,True,False,False,True,False,False,False,False,13,True,False,False,False
4897,105,3,2,0,2143,False,1985.0,True,False,False,False,False,True,True,False,13,True,False,False,False
4900,79,2,1,0,1696,False,1996.0,True,False,False,True,False,False,False,False,13,True,False,False,False
