,m2_construit,nb_pieces,prix_achat,prix_achat_m2,travaux_necessaire,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse,nom_quartier
11842,80,2,378000,4725,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11845,150,4,890000,5933,False,False,False,False,False,False,False,True,6,True,False,False,False,Tetuan
11846,37,1,141512,3825,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11847,65,2,400000,6154,False,False,False,False,True,False,True,False,16,True,False,False,False,Hortaleza
11848,78,2,555000,7115,False,False,False,True,False,False,False,False,6,False,False,False,True,Tetuan
11849,65,2,340000,5231,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11850,192,5,750000,3906,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11851,82,1,650000,7927,False,False,True,False,True,False,True,False,6,True,False,False,False,Tetuan
11852,43,2,249000,5791,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11853,176,3,1100000,6250,False,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11854,160,4,875000,5469,False,False,False,True,True,True,False,True,6,True,False,False,False,Tetuan
11855,107,3,695000,6495,False,False,False,False,True,True,False,False,6,True,False,False,False,Tetuan
11856,61,2,335000,5492,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11857,75,2,490000,6533,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11858,37,1,248000,6703,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11859,130,4,580000,4462,True,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11860,29,1,186000,6414,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11861,120,4,379000,3158,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11862,146,4,730000,5000,False,False,False,True,False,False,False,True,6,True,False,False,False,Tetuan
11863,201,3,1100000,5473,True,False,True,True,False,False,False,True,6,True,False,False,False,Tetuan
11864,59,1,325000,5508,False,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11865,67,2,550000,8209,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11866,52,2,369000,7096,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11867,40,2,350000,8750,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
11868,40,1,210000,5250,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11869,147,4,729000,4959,False,False,False,True,False,False,True,False,6,True,False,False,False,Tetuan
11870,137,3,699000,5102,True,False,False,False,False,False,False,True,6,True,False,False,False,Tetuan
11871,117,3,430000,3675,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11872,50,2,270000,5400,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11873,82,1,460000,5610,False,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11874,126,4,630000,5000,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
11876,122,4,650000,5328,False,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11877,79,2,470000,5949,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11878,110,2,579000,5264,False,False,False,False,False,False,False,True,16,True,False,False,False,Hortaleza
11879,40,1,245000,6125,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11880,42,2,297000,7071,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11881,110,4,480000,4364,False,False,False,False,False,False,False,True,6,True,False,False,False,Tetuan
11882,55,1,385500,7009,False,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11883,185,4,930000,5027,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11884,158,4,920000,5823,False,False,False,True,False,True,True,True,6,True,False,False,False,Tetuan
11885,177,4,675000,3814,False,False,False,True,False,True,False,False,6,True,False,False,False,Tetuan
11886,138,3,640000,4638,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11887,60,1,360000,6000,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11888,177,8,786000,4441,True,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11891,89,3,695000,7809,True,False,True,True,False,False,True,True,6,True,False,False,False,Tetuan
11892,80,3,400000,5000,True,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11893,37,1,210000,5676,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11896,100,2,475000,4750,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11899,33,1,245000,7424,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11900,38,1,250000,6579,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11901,85,3,437800,5151,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11902,102,2,295000,2892,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11903,40,2,235000,5875,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11904,135,3,890000,6593,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11905,432,6,1395000,3229,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11906,254,4,765000,3012,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11907,61,3,347000,5689,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11908,115,2,615000,5348,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11909,120,3,733000,6108,False,False,False,True,True,False,False,False,6,True,False,False,False,Tetuan
11914,75,2,419000,5587,False,False,True,True,False,False,False,True,16,True,False,False,False,Hortaleza
11915,120,3,620000,5167,True,False,False,True,True,False,False,False,6,False,False,False,True,Tetuan
11916,190,6,690000,3632,False,False,False,True,True,False,False,True,6,True,False,False,False,Tetuan
11917,120,4,540000,4500,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11918,127,3,572000,4504,True,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11922,30,1,192000,6400,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11923,108,3,479000,4435,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11924,150,2,985000,6567,False,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11925,134,4,775000,5784,True,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11926,58,2,320000,5517,True,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11928,104,3,479000,4606,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11931,193,4,900000,4663,False,False,False,False,False,True,False,True,16,True,False,False,False,Hortaleza
11932,75,1,310000,4133,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11933,80,2,475000,5938,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11934,145,3,559000,3855,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11935,136,3,598000,4397,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11936,220,4,900000,4091,False,False,False,True,False,True,False,True,6,False,True,False,False,Tetuan
11937,122,3,695000,5697,False,False,False,False,False,False,False,True,6,True,False,False,False,Tetuan
11938,118,1,685000,5805,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11939,40,1,257000,6425,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11940,133,2,1200000,9023,True,False,False,True,False,True,False,True,6,False,False,False,True,Tetuan
11941,97,3,425000,4381,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11942,214,5,1125000,5257,False,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
11943,170,4,950000,5588,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11944,160,5,625000,3906,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11945,76,3,349000,4592,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11946,120,3,680000,5667,False,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11947,108,3,465000,4306,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11948,172,3,1599000,9297,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11949,253,4,1550000,6126,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11950,70,3,298000,4257,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11951,179,4,798000,4458,True,False,False,False,True,True,False,False,6,True,False,False,False,Tetuan
11952,170,4,750000,4412,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11953,35,1,190000,5429,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11954,101,3,585000,5792,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11955,97,3,485000,5000,True,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11956,135,2,759500,5626,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11957,100,1,700000,7000,False,False,True,False,False,False,True,True,6,True,False,False,False,Tetuan
11958,55,2,250000,4545,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11960,52,1,310000,5962,False,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
11961,144,4,695000,4826,True,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11962,56,3,199000,3554,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11963,142,5,595000,4190,True,False,False,True,False,True,True,False,6,False,False,False,True,Tetuan
11965,101,2,437800,4335,True,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11966,146,3,980000,6712,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11967,120,3,520000,4333,False,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11968,250,8,945000,3780,True,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11969,36,1,180000,5000,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11970,115,3,795000,6913,True,False,True,True,False,True,True,True,6,True,False,False,False,Tetuan
11971,91,2,505000,5549,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11972,38,1,214700,5650,False,False,False,True,False,False,True,False,6,True,False,False,False,Tetuan
11973,90,2,505000,5611,False,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11974,260,5,1600000,6154,False,False,True,True,True,True,False,True,6,True,False,False,False,Tetuan
11975,137,2,875000,6387,False,False,True,False,False,False,True,True,6,True,False,False,False,Tetuan
11976,70,2,480000,6857,False,False,False,True,True,False,False,False,16,True,False,False,False,Hortaleza
11977,199,7,853000,4286,False,False,False,False,True,True,False,False,16,True,False,False,False,Hortaleza
11978,52,2,290000,5577,False,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11979,150,4,525000,3500,True,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11980,142,4,749000,5275,True,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11981,68,3,360000,5294,False,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11982,110,3,599000,5445,False,False,True,False,False,True,True,False,6,True,False,False,False,Tetuan
11984,87,3,375000,4310,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
11986,63,2,398000,6317,False,False,False,False,True,False,False,False,16,True,False,False,False,Hortaleza
11987,190,4,795000,4184,False,False,False,True,False,False,False,True,6,True,False,False,False,Tetuan
11988,107,3,650000,6075,False,False,False,False,True,True,False,False,6,True,False,False,False,Tetuan
11989,88,3,460000,5227,False,False,False,True,True,True,False,False,6,True,False,False,False,Tetuan
11990,340,5,1395000,4103,True,False,False,True,False,False,False,False,6,True,False,False,False,Tetuan
11991,50,1,287000,5740,False,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
11992,157,4,830000,5287,False,False,False,False,False,True,False,False,6,True,False,False,False,Tetuan
11994,78,4,450000,5769,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
11995,80,3,365000,4562,False,False,False,False,False,False,False,False,6,True,False,False,False,Tetuan
11996,80,2,500000,6250,False,False,False,False,True,False,False,False,6,True,False,False,False,Tetuan
